,transaction_date_time,payment_key,customer_key,time_key,item_key,store_key,item_name,item_description,customer_name,customer_upazila,customer_district,customer_division,quarter,store_size,store_city,store_upazila,store_district,store_division,quantity,unit,unit_price,total_price
9210,11-04-2014 04:25,P001,C000186,T01832,I00257,S0012,Large Trash Bags Black 33 gal,Kitchen Supplies,santosh,Gournadi,Barishal,Barishal,Q2,high,Comilla,Megna,Comilla,Dhaka,64,ct,21.0,1344.0
9211,25-01-2021 10:32,P005,C000811,T09963,I00031,S0012,La Croix Sparkling Coconut 12 oz,a. Beverage Sparkling Water,pinki,Megna,Comilla,Chittagong,Q1,high,Comilla,Megna,Comilla,Dhaka,15,cans,16.0,240.0
9212,25-05-2018 00:22,P027,C001745,T05763,I00176,S0012,M&M Peanut Butter 1.6 oz,Food - Chocolate,manpreet kaur,Mohammadpur,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,10,ct,19.0,190.0
9213,10-04-2017 16:09,P021,C000574,T08060,I00050,S0012,Waterloo Sparkling Watermelon 12oz,a. Beverage Sparkling Water,amrit patel,Mohammadpur,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,5,cans,8.0,40.0
9214,17-05-2018 19:28,P032,C000478,T05692,I00136,S0012,Dixie Perfecttouch Paper Cups 12oz,Dishware - Cups Hot,md. tavrej,Uttara,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,152,ct,19.5,2964.0
9215,16-09-2015 21:56,P013,C001486,T08949,I00118,S0012,K Cups –Organic Breakfast Blend,Coffee K-Cups,saveta,Agargaon,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,68,ct,42.0,2856.0
9216,28-10-2020 05:29,P024,C000409,T09624,I00030,S0012,La Croix Sparkling Berry 12 ozv,a. Beverage Sparkling Water,rajesh agarwal,Bishwanath,Sylhet,Sylhet,Q4,high,Comilla,Megna,Comilla,Dhaka,21,cans,16.0,336.0
9217,04-05-2015 08:26,P037,C001952,T07452,I00159,S0012,Frito BOLD Flavors Variety Pack,Food - Chips,malti,Dhanmondi,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,17,bags,17.0,289.0
9218,26-01-2021 23:11,P009,C000831,T06330,I00217,S0012,Unsalted Premium Blend Nuts,Food - Nuts,chanchal,Mirpur-1,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,34,oz,20.5,697.0
9219,02-09-2017 03:14,P015,C000738,T01527,I00057,S0012,Muscle Milk Protein Shake Van. 11oz,Beverage - Energy/Protein,kamni,Bishwanath,Sylhet,Sylhet,Q3,high,Comilla,Megna,Comilla,Dhaka,8,bottles,24.0,192.0
9220,29-08-2020 23:00,P037,C001303,T06596,I00125,S0012,Pure White Sugar Packets,Coffee Sweetener,sut. suman khatik,Mohammadpur,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,136,ct,15.0,2040.0
9221,18-10-2022 11:31,P038,C000801,T05520,I00038,S0012,Perrier Flavors Sparkling Water 16.9oz,a. Beverage Sparkling Water,pooja,Farmgate,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,15,bottles,23.0,345.0
9222,09-09-2019 15:51,P026,C000717,T01322,I00085,S0012,Tropicana Orange Juice 10 oz 100% ,Beverage - Juice,champa karketta,Megna,Comilla,Chittagong,Q3,high,Comilla,Megna,Comilla,Dhaka,3,bottles,18.0,54.0
9223,21-05-2018 21:05,P013,C000547,T08444,I00128,S0012,Sweet N Low Sweetener,Coffee Sweetener,adersen,Uttara,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,1150,pk,16.0,18400.0
9224,16-03-2018 17:49,P014,C001740,T07563,I00140,S0012,Foam Coffee Cups - 20 ounce,Dishware - Cups Hot,smt. rashni,Bashundhara R/A,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,386,ct,29.0,11194.0
9225,12-09-2019 00:32,P022,C000984,T06713,I00106,S0012,Community Coffee Dark Roast,Coffee Ground,sakila,Farmgate,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,28,oz,17.0,476.0
9226,03-09-2020 17:16,P001,C001846,T06200,I00255,S0012,Kleenex Tissue Rectangle Boxes 160/box,Kitchen Supplies,doli,Keranigong,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,4,pack,20.0,80.0
9227,14-11-2021 13:44,P028,C001022,T01800,I00249,S0012,Clorox Bleach Large Jugs,Kitchen Supplies,priya,Mirpur-1,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,1,pack,16.0,16.0
9228,22-08-2017 04:29,P033,C001241,T08848,I00241,S0012,Peppermints Hard Candy,Gum - Mints,rangeeta,Bashundhara R/A,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,137,ct,12.0,1644.0
9229,27-03-2014 13:56,P005,C000873,T05297,I00236,S0012,Altoids Small Packs Variety,Gum - Mints,anita devi,Shyamoli,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,10,tins,12.0,120.0
9230,22-08-2017 20:53,P019,C000989,T08895,I00247,S0012,Cascade Gel w/ Dawn Dishwasher,Kitchen Supplies,kumari komal,Megna,Comilla,Chittagong,Q3,high,Comilla,Megna,Comilla,Dhaka,54,oz,15.0,810.0
9231,25-11-2018 06:44,P005,C000001,T07981,I00092,S0012,Ozarka Spring Water 16.9 oz bottles,Beverage Water,sumit,Gournadi,Barishal,Barishal,Q4,high,Comilla,Megna,Comilla,Dhaka,31,bottles,10.0,310.0
9232,14-04-2021 19:12,P028,C001691,T07592,I00193,S0012,Crunchy Granola Bars Oats & Honey,Food - Healthy,poonam,Bishwanath,Sylhet,Sylhet,Q2,high,Comilla,Megna,Comilla,Dhaka,96,ct,18.0,1728.0
9233,05-05-2015 09:29,P001,C001691,T08045,I00089,S0012,AquaFina Purified Drinking Water 16oz,Beverage Water,poonam,Bishwanath,Sylhet,Sylhet,Q2,high,Comilla,Megna,Comilla,Dhaka,22,bottles,9.0,198.0
9234,03-02-2019 13:22,P039,C000370,T04286,I00241,S0012,Peppermints Hard Candy,Gum - Mints,vivek,Bashundhara R/A,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,173,ct,12.0,2076.0
9235,11-08-2016 09:57,P005,C000805,T09509,I00005,S0012,Cherry Coke Zero 12 pack,a. Beverage - Soda,priya sexena,Savar,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,1,cans,6.75,6.75
9236,12-01-2018 19:16,P032,C001383,T05585,I00093,S0012,Ozarka Spring Water 20 oz,Beverage Water,prema devi,Mohammadpur,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,7,bottles,13.0,91.0
9237,30-04-2015 08:01,P018,C000675,T02914,I00166,S0012,Pop Chips Variety bags,Food - Chips,shakshi sagar,Farmgate,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,5,bags,17.0,85.0
9238,31-08-2021 18:45,P009,C001693,T01209,I00091,S0012,Nestle Purelife 16oz ,Beverage Water,reetu,Savar,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,9,bottles,7.5,67.5
9239,01-01-2022 14:06,P013,C001887,T00964,I00225,S0012,Famous Amos Cookies ,Food - Sweets,poonam,Gournadi,Barishal,Barishal,Q1,high,Comilla,Megna,Comilla,Dhaka,22,ct,17.0,374.0
9240,26-11-2014 15:09,P024,C001093,T03087,I00036,S0012,La Croix Sparkling Orange 12 oz,a. Beverage Sparkling Water,kanchan,Savar,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,14,cans,16.0,224.0
9241,02-03-2018 15:11,P033,C000464,T04910,I00115,S0012,K Cups Daily Chef Columbian Supremo,Coffee K-Cups,ramjan khan,Mirpur-1,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,54,ct,53.0,2862.0
9242,11-10-2016 12:26,P038,C001423,T00159,I00196,S0012,Fiber One 90 Calorie Fudge Brownies,Food - Healthy,anshu,Uttara,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,1,ct,16.0,16.0
9243,06-08-2016 23:02,P016,C000145,T02271,I00121,S0012,Stirrers Coffee Stirs 7inch,Coffee Stirrers,amit,Mogbazar,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,4809,ct,17.0,81753.0
9244,25-10-2017 19:07,P006,C000533,T09948,I00076,S0012,Diet Fuze Iced Tea,Beverage - Iced Tea,vikas kumar,Bishwanath,Sylhet,Sylhet,Q4,high,Comilla,Megna,Comilla,Dhaka,3,cans,6.75,20.25
9245,26-11-2020 10:37,P010,C000375,T08866,I00242,S0012,Trident Original Flavor 18/pk,Gum - Mints,anwar,Mirpur-1,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,7,pk,12.0,84.0
9246,05-02-2016 06:58,P003,C000702,T03699,I00064,S0012,Red Bull Sugar Free 8.4 oz,Beverage - Energy/Protein,parveen,Keranigong,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,8,cans,40.0,320.0
9247,04-10-2021 10:08,P020,C000580,T03725,I00047,S0012,Waterloo Sparkling Lime 12oz,a. Beverage Sparkling Water,annu,Savar,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,5,cans,8.0,40.0
9248,26-07-2021 10:58,P021,C001411,T07675,I00023,S0012,Pepsi - 12 oz cans,a. Beverage - Soda,devi kanwar,Bishwanath,Sylhet,Sylhet,Q3,high,Comilla,Megna,Comilla,Dhaka,2,cans,6.75,13.5
9249,26-06-2018 18:03,P026,C001449,T02409,I00026,S0012,Sprite - 12 oz cans,a. Beverage - Soda,akansha,Dhanmondi,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,1,cans,6.75,6.75
9250,23-06-2020 04:13,P035,C001182,T04171,I00054,S0012,Monster Zero Ultra 16 oz,Beverage - Energy/Protein,preeti,Mirpur-1,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,19,cans,40.0,760.0
9251,05-06-2017 16:33,P005,C001010,T04260,I00026,S0012,Sprite - 12 oz cans,a. Beverage - Soda,smt dhapa devi,Savar,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,3,cans,6.75,20.25
9252,27-03-2019 02:30,P036,C001416,T07737,I00144,S0012,Paper Plate 10 inch Ultra Strong,Dishware - Plates,parul,Savar,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,74,ct,20.0,1480.0
9253,25-06-2022 18:49,P030,C000912,T08156,I00238,S0012,Double Bubble Variety Tub,Gum - Mints,jyoti,Megna,Comilla,Chittagong,Q2,high,Comilla,Megna,Comilla,Dhaka,92,ct,12.0,1104.0
9254,15-01-2019 09:36,P028,C001324,T01493,I00069,S0012,Gatorade Frost Variety 12 oz,Beverage - Gatorade,montu,Farmgate,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,23,bottles,17.5,402.5
9255,25-09-2014 16:51,P005,C000870,T00317,I00145,S0012,Paper Plates 7 inch  Ultra Strong,Dishware - Plates,jyoti,Bashundhara R/A,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,14,ct,17.0,238.0
9256,03-02-2016 16:40,P026,C000733,T01576,I00030,S0012,La Croix Sparkling Berry 12 ozv,a. Beverage Sparkling Water,layba noor,Savar,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,16,cans,16.0,256.0
9257,18-11-2021 21:55,P033,C001630,T05422,I00206,S0012,Nature Valley Soft Oatmeal Squares   ,Food - Healthy,poonam mishra,Mohammadpur,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,21,ct,15.0,315.0
9258,10-09-2017 13:44,P029,C000523,T01330,I00160,S0012,Frito Classic Mix Variety,Food - Chips,vivek chabra,Agargaon,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,3,bags,17.0,51.0
9259,13-12-2014 16:40,P009,C001569,T05219,I00069,S0012,Gatorade Frost Variety 12 oz,Beverage - Gatorade,kulli devi,Bishwanath,Sylhet,Sylhet,Q4,high,Comilla,Megna,Comilla,Dhaka,22,bottles,17.5,385.0
9260,05-04-2019 05:03,P004,C000369,T01708,I00113,S0012,K Cups - McCafe Premium Roast,Coffee K-Cups,lal chand,Farmgate,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,57,ct,42.0,2394.0
9261,20-02-2022 01:34,P007,C000919,T06775,I00096,S0012,Sobe Zero Lifewater Variety 20 oz,Beverage Water,sheetal,Uttara,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,9,bottles,20.0,180.0
9262,29-12-2018 02:42,P026,C001695,T04642,I00066,S0012,Gatorade Frost Variety 20 oz ,Beverage - Gatorade,munnadevi,Uttara,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,12,bottles,20.0,240.0
9263,16-09-2014 22:46,P032,C001695,T09577,I00158,S0012,Frito Bold Flavors Variety,Food - Chips,munnadevi,Uttara,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,46,,17.0,782.0
9264,11-10-2014 18:15,P012,C001695,T04288,I00130,S0012,Hefty Supreme Foam Bowls 12oz,Dishware - Bowls,munnadevi,Uttara,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,76,ct,14.0,1064.0
9265,15-12-2020 16:53,P019,C000066,T08171,I00121,S0012,Stirrers Coffee Stirs 7inch,Coffee Stirrers,salman,Mirpur-1,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,3539,ct,17.0,60163.0
9266,19-12-2016 12:11,P021,C000822,T09163,I00112,S0012,Swiss Miss Hot Cocoa Mix 1 oz,Coffee Hot Cocoa,subhadra,Uttara,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,28,ct,14.0,392.0
9267,08-09-2019 20:51,P004,C000307,T08580,I00189,S0012,Chewy Granola Variety Bars Quaker,Food - Healthy,ajit,Mirpur-1,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,40,ct,13.0,520.0
9268,17-11-2020 19:12,P027,C001755,T01792,I00084,S0012,Tropicana Apple Juice 10 oz 100% ,Beverage - Juice,bhuri devi,Mirpur-1,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,20,bottles,18.0,360.0
9269,01-10-2019 20:31,P006,C001901,T08047,I00152,S0012,Cheez It Original Crackers 1.5oz,Food - Chips,farheen,Bishwanath,Sylhet,Sylhet,Q4,high,Comilla,Megna,Comilla,Dhaka,43,bags,15.0,645.0
9270,13-09-2017 00:22,P012,C001207,T08015,I00237,S0012,Breath Savers Peppermints 12/roll ,Gum - Mints,komal,Megna,Comilla,Chittagong,Q3,high,Comilla,Megna,Comilla,Dhaka,2,ct,16.0,32.0
9271,28-09-2016 21:54,P031,C000314,T03277,I00253,S0012,ForceFlex Trash Bags 13 Gal ,Kitchen Supplies,sawan gupta,Mirpur-1,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,114,bags,21.0,2394.0
9272,15-01-2017 21:07,P034,C001841,T03207,I00234,S0012,Spunkmeyer Muffin Variety,Food - Sweets,dipika,Bashundhara R/A,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,5,ct,13.0,65.0
9273,21-03-2020 08:27,P002,C000792,T03723,I00087,S0012,V-8 Splash Variety 20 oz,Beverage - Juice,karina @ kavita,Mirpur-1,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,6,bottles,15.0,90.0
9274,24-03-2022 21:00,P014,C001264,T08713,I00009,S0012,Diet Coke - 12 oz cans,a. Beverage - Soda,bharkah,Gournadi,Barishal,Barishal,Q1,high,Comilla,Megna,Comilla,Dhaka,1,cans,16.25,16.25
9275,22-09-2017 14:41,P027,C001572,T07281,I00081,S0012,Tejava Unsweetened Black Tea 16.9oz,Beverage - Iced Tea,kumari radha,Savar,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,11,bottles,29.0,319.0
9276,21-08-2014 20:55,P034,C000131,T04943,I00176,S0012,M&M Peanut Butter 1.6 oz,Food - Chocolate,mohd kausar,Mirpur-1,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,3,ct,19.0,57.0
9277,07-01-2019 05:05,P019,C000541,T08742,I00048,S0012,Waterloo Sparkling Mango 12oz,a. Beverage Sparkling Water,sone lal shah,Farmgate,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,11,cans,8.0,88.0
9278,04-05-2015 09:20,P033,C000267,T04788,I00137,S0012,Foam Coffee Cups - 08 ounce,Dishware - Cups Hot,brahamprakash s/o meer singh,Keranigong,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,769,ct,24.0,18456.0
9279,01-04-2016 09:08,P001,C001924,T01036,I00032,S0012,La Croix Sparkling Cran-Raspberry 12 oz,a. Beverage Sparkling Water,babita,Mirpur-1,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,22,cans,16.0,352.0
9280,02-06-2021 09:41,P037,C000665,T00552,I00109,S0012,Folgers Classic Roast Coffee,Coffee Ground,smt shyani devi,Mirpur-1,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,6,oz,17.0,102.0
9281,17-11-2021 18:20,P038,C000746,T09780,I00094,S0012,Ozarka Spring Water Mini 8oz,Beverage Water,sheetal,Savar,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,46,bottles,11.0,506.0
9282,01-04-2016 08:55,P021,C000583,T03378,I00120,S0012,K Cups - Green Tea,Coffee K-Cups Tea,anand,Uttara,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,2,ct,9.0,18.0
9283,18-11-2015 23:37,P018,C000657,T09640,I00174,S0012,Hershey Kisses ,Food - Chocolate,radheyshyam saini,Keranigong,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,15,oz,18.0,270.0
9284,24-12-2016 11:51,P017,C000796,T01595,I00051,S0012,Monster Java 15 oz,Beverage - Energy/Protein ,kranti,Bishwanath,Sylhet,Sylhet,Q4,high,Comilla,Megna,Comilla,Dhaka,9,cans,23.0,207.0
9285,19-03-2016 00:40,P012,C000291,T06843,I00245,S0012,Bounty Paper Towels Select a Size ,Kitchen Supplies,vibhuti shyamal,Keranigong,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,1,rolls,26.0,26.0
9286,30-01-2014 06:10,P021,C000016,T04318,I00050,S0012,Waterloo Sparkling Watermelon 12oz,a. Beverage Sparkling Water,vijay,Agargaon,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,6,cans,8.0,48.0
9287,04-04-2020 17:26,P017,C000985,T07309,I00119,S0012,K Cups Original Donut Shop Med. Roast,Coffee K-Cups,rehana,Bishwanath,Sylhet,Sylhet,Q2,high,Comilla,Megna,Comilla,Dhaka,39,ct,53.0,2067.0
9288,09-08-2018 01:16,P004,C001286,T06473,I00087,S0012,V-8 Splash Variety 20 oz,Beverage - Juice,reena,Bashundhara R/A,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,4,bottles,15.0,60.0
9289,18-03-2018 21:00,P012,C000338,T06625,I00125,S0012,Pure White Sugar Packets,Coffee Sweetener,udham,Megna,Comilla,Chittagong,Q1,high,Comilla,Megna,Comilla,Dhaka,126,ct,15.0,1890.0
9290,07-10-2016 20:05,P023,C000314,T00510,I00097,S0012,Vita Coconut Water 10oz ,Beverage Water,sawan gupta,Mirpur-1,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,5,cartons,19.0,95.0
9291,12-07-2017 17:56,P016,C001926,T09393,I00222,S0012,Cheese and Peanut Butter Crackers,Food - Snacks,haseena,Megna,Comilla,Chittagong,Q3,high,Comilla,Megna,Comilla,Dhaka,8,ct,12.0,96.0
9292,22-05-2016 12:19,P028,C001779,T02837,I00018,S0012,Fresca Original - 12 oz cans,a. Beverage - Soda,aaysha,Megna,Comilla,Chittagong,Q2,high,Comilla,Megna,Comilla,Dhaka,11,cans,6.75,74.25
9293,11-08-2016 02:20,P026,C001229,T00932,I00172,S0012,Hershey Chocoalte Minatures Assort.,Food - Chocolate,,Agargaon,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,46,oz,19.0,874.0
9294,17-05-2020 20:57,P036,C001373,T08635,I00043,S0012,Topo Chico 20oz plastic,a. Beverage Sparkling Water,surjeet kaur,Megna,Comilla,Chittagong,Q2,high,Comilla,Megna,Comilla,Dhaka,2,bottles,24.0,48.0
9295,22-10-2017 17:45,P031,C000148,T07880,I00172,S0012,Hershey Chocoalte Minatures Assort.,Food - Chocolate,jagdish,Uttara,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,15,oz,19.0,285.0
9296,14-08-2014 15:09,P036,C001353,T04601,I00237,S0012,Breath Savers Peppermints 12/roll ,Gum - Mints,raj rani,Keranigong,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,18,ct,16.0,288.0
9297,26-05-2019 02:16,P014,C000932,T03391,I00197,S0012,Fiber One Bars Oats and Chocolate,Food - Healthy,shakshi,Mirpur-1,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,11,bars,15.0,165.0
9298,06-03-2022 04:29,P039,C000710,T07473,I00205,S0012,Nature Valley Chewy Trail Mix Bars,Food - Healthy,santna,Uttara,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,22,ct,16.0,352.0
9299,28-07-2018 04:17,P014,C001540,T07462,I00143,S0012,Hefty Supreme Foam Plates 9 inch,Dishware - Plates,anju goyal,Mohammadpur,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,137,ct,16.0,2192.0
9300,05-04-2019 15:50,P037,C001718,T06998,I00195,S0012,Dole Fruit in Gel Cups 4.3 oz,Food - Healthy,manju,Mohammadpur,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,10,ct,12.5,125.0
9301,05-03-2015 18:20,P037,C000160,T06267,I00258,S0012,Lysol Disinfectant Spray 19 oz,Kitchen Supplies,pawan kumar,Megna,Comilla,Chittagong,Q1,high,Comilla,Megna,Comilla,Dhaka,3,pk,21.0,63.0
9302,06-03-2018 09:10,P015,C001973,T08977,I00196,S0012,Fiber One 90 Calorie Fudge Brownies,Food - Healthy,himani,Mohammadpur,Dhaka,Dhaka,Q1,high,Comilla,Megna,Comilla,Dhaka,21,ct,16.0,336.0
9303,20-09-2022 10:40,P036,C000208,T08348,I00199,S0012,Kellogg's Fruity Snacks,Food - Healthy,yuvraj kumar,Agargaon,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,1,ct,15.0,15.0
9304,24-05-2014 12:38,P020,C001427,T02783,I00180,S0012,Mars Mini Mix,Food - Chocolate,pooja,Megna,Comilla,Chittagong,Q2,high,Comilla,Megna,Comilla,Dhaka,164,ct,19.0,3116.0
9305,13-10-2015 00:13,P034,C001335,T06472,I00231,S0012,Nabisco Cookie Variety Pk Oreo/ChocChip,Food - Sweets,poonam,Mogbazar,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,43,pk,16.0,688.0
9306,02-04-2021 02:51,P011,C000418,T02120,I00174,S0012,Hershey Kisses ,Food - Chocolate,dharmender,Bashundhara R/A,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,19,oz,18.0,342.0
9307,03-12-2021 06:58,P013,C000810,T09299,I00012,S0012,Diet Dr. Pepper - 12 oz cans,a. Beverage - Soda,charu,Uttara,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,17,cans,16.25,276.25
9308,09-12-2014 07:21,P029,C000864,T07543,I00053,S0012,Monster Original Green 16 oz,Beverage - Energy/Protein,meena,Uttara,Dhaka,Dhaka,Q4,high,Comilla,Megna,Comilla,Dhaka,4,cans,40.0,160.0
9309,27-09-2022 04:55,P029,C001288,T03975,I00230,S0012,"Nabisco Classic Mix ccooki, cracker",Food - Sweets,zareena,Mirpur-1,Dhaka,Dhaka,Q3,high,Comilla,Megna,Comilla,Dhaka,37,pk,15.0,555.0
9310,21-05-2020 04:26,P035,C001468,T00103,I00159,S0012,Frito BOLD Flavors Variety Pack,Food - Chips,bhawana jat,Agargaon,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,14,bags,17.0,238.0
9311,19-05-2018 00:56,P020,C000104,T04422,I00099,S0012,Coffee-Mate Original Flavor Cold,Coffee Cream,gulfam,Kharpara,B.Baria,Chittagong,Q2,high,Comilla,Megna,Comilla,Dhaka,15,oz,6.0,90.0
9312,09-04-2017 07:51,P025,C000969,T03101,I00236,S0012,Altoids Small Packs Variety,Gum - Mints,soniya,Keranigong,Dhaka,Dhaka,Q2,high,Comilla,Megna,Comilla,Dhaka,2,tins,12.0,24.0
9313,07-11-2015 00:20,P025,C001032,T02926,I00185,S0028,Apple Sauce Variety GoGO Squeeze 3.2oz,Food - Healthy,bulbul  devi,Keranigong,Dhaka,Dhaka,Q4,medium,Bogura,Sherpur,Bogura,Rajshahi,12,ct,14.0,168.0
9314,26-03-2016 23:38,P035,C000942,T04810,I00038,S0028,Perrier Flavors Sparkling Water 16.9oz,a. Beverage Sparkling Water,nandu,Keranigong,Dhaka,Dhaka,Q1,medium,Bogura,Sherpur,Bogura,Rajshahi,1,bottles,23.0,23.0
9315,03-05-2020 11:59,P006,C001968,T01180,I00048,S0028,Waterloo Sparkling Mango 12oz,a. Beverage Sparkling Water,jayanti @ pooja,Megna,Comilla,Chittagong,Q2,medium,Bogura,Sherpur,Bogura,Rajshahi,9,cans,8.0,72.0
9316,04-04-2017 02:08,P036,C001172,T01019,I00096,S0028,Sobe Zero Lifewater Variety 20 oz,Beverage Water,varsha,Mirpur-1,Dhaka,Dhaka,Q2,medium,Bogura,Sherpur,Bogura,Rajshahi,8,bottles,20.0,160.0
9317,22-05-2022 18:12,P023,C001094,T05006,I00185,S0028,Apple Sauce Variety GoGO Squeeze 3.2oz,Food - Healthy,pinki,Megna,Comilla,Chittagong,Q2,medium,Bogura,Sherpur,Bogura,Rajshahi,3,ct,14.0,42.0
9318,16-11-2018 00:17,P038,C000804,T09935,I00230,S0028,"Nabisco Classic Mix ccooki, cracker",Food - Sweets,shajiya,Bishwanath,Sylhet,Sylhet,Q4,medium,Bogura,Sherpur,Bogura,Rajshahi,32,pk,15.0,480.0
9319,17-11-2015 17:03,P013,C001042,T09356,I00160,S0028,Frito Classic Mix Variety,Food - Chips,gulafsa khatun,Mogbazar,Dhaka,Dhaka,Q4,medium,Bogura,Sherpur,Bogura,Rajshahi,26,bags,17.0,442.0
9320,19-01-2015 01:06,P001,C000483,T06053,I00201,S0028,Kind  Bars Variety Pack 1.4 oz ,Food - Healthy,dinesh,Mogbazar,Dhaka,Dhaka,Q1,medium,Bogura,Sherpur,Bogura,Rajshahi,12,bars,23.0,276.0
9321,27-12-2015 04:03,P013,C001315,T01433,I00137,S0028,Foam Coffee Cups - 08 ounce,Dishware - Cups Hot,garima,Shyamoli,Dhaka,Dhaka,Q4,medium,Bogura,Sherpur,Bogura,Rajshahi,100,ct,24.0,2400.0
